Vehicle Name,Trip Started At,Trip Ended At,Trip Distance Miles,Average MPG,Fuel Cost USD,Hard Brake Count,Hard Accel Count,Duration Over 70 MPH,Duration Over 75 MPH,Duration Over 80 MPH,Trip Path Image Map URL,Start Location Lon,Start Location Lat,Start Location Map URL,End Location Lon,End Location Lat,End Location Map URL
Volkswagen Jetta,"July 30, 2014 at 06:07PM","July 30, 2014 at 06:36PM",15.94,23.67,$2.71,0,0,61,0,0,http://wmsy.me/1k861b5,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.503371,40.7985,http://wmsy.me/1qAgKsc
Volkswagen Jetta,"July 30, 2014 at 06:39PM","July 30, 2014 at 07:32PM",26.25,24.51,$4.23,0,0,47,4,0,http://wmsy.me/1oNemkH,-73.503371,40.7985,http://wmsy.me/1qAgKsc,-73.8982264,40.7083617,http://wmsy.me/1oNeoc9
Volkswagen Jetta,"July 30, 2014 at 10:24PM","July 30, 2014 at 10:47PM",6.07,17.86,$1.33,0,0,0,0,0,http://wmsy.me/1ocSqKQ,-73.8982264,40.7083617,http://wmsy.me/1oNeoc9,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"July 31, 2014 at 09:17AM","July 31, 2014 at 10:12AM",45.03,29.31,$6,2,0,214,11,0,http://wmsy.me/1n6KSJj,-73.923343,40.762686,http://wmsy.me/1eDquSs,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"July 31, 2014 at 02:05PM","July 31, 2014 at 02:41PM",9.4,16.73,$2.15,2,0,0,0,0,http://wmsy.me/1nOeqjR,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.246742,40.7793599,http://wmsy.me/1nqXDCE
Volkswagen Jetta,"July 31, 2014 at 03:21PM","July 31, 2014 at 03:25PM",1.55,24.92,$0.24,0,0,0,0,0,http://wmsy.me/XkXdoc,-73.246742,40.7793599,http://wmsy.me/1nqXDCE,-73.26044,40.767229,http://wmsy.me/1oQrz8F
Volkswagen Jetta,"July 31, 2014 at 03:30PM","July 31, 2014 at 03:32PM",0.41,14.97,$0.11,0,0,0,0,0,http://wmsy.me/1zAHsao,-73.26044,40.767229,http://wmsy.me/1oQrz8F,-73.26044,40.767229,http://wmsy.me/1oQrz8F
Volkswagen Jetta,"July 31, 2014 at 05:43PM","July 31, 2014 at 07:01PM",45.24,25.24,$6.99,2,0,25,0,0,http://wmsy.me/1zAHtv9,-73.26044,40.767229,http://wmsy.me/1oQrz8F,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 01, 2014 at 11:56AM","August 01, 2014 at 12:07PM",3.28,17.39,$0.75,1,0,0,0,0,http://wmsy.me/1xKX4W9,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.263889,40.805707,http://wmsy.me/1kb7AVP
Volkswagen Jetta,"August 01, 2014 at 09:53AM","August 01, 2014 at 09:54AM",0.14,23.09,$0.02,0,0,0,0,0,http://wmsy.me/1onbLcJ,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"August 01, 2014 at 01:54PM","August 01, 2014 at 02:20PM",6.94,18.07,$1.51,0,0,0,0,0,http://wmsy.me/1oWjZgx,-73.263889,40.805707,http://wmsy.me/1kb7AVP,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 01, 2014 at 05:32PM","August 01, 2014 at 06:44PM",45.6,25.92,$6.85,1,0,20,0,0,http://wmsy.me/1uQQL7e,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 01, 2014 at 09:47PM","August 01, 2014 at 10:05PM",7.39,25.94,$1.13,0,0,0,0,0,http://wmsy.me/1qAKuWF,-73.8202828,40.7782814,http://wmsy.me/1uRdaRS,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 01, 2014 at 08:19PM","August 01, 2014 at 08:20PM",0.08,9.07,$0.03,0,0,0,0,0,http://wmsy.me/1oXICJx,-73.8202828,40.7782814,http://wmsy.me/1uRdaRS,-73.8202828,40.7782814,http://wmsy.me/1uRdaRS
Volkswagen Jetta,"August 04, 2014 at 09:02AM","August 04, 2014 at 09:58AM",45.39,30.5,$5.76,0,0,107,0,0,http://wmsy.me/1s4LLd7,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 04, 2014 at 11:59AM","August 04, 2014 at 12:08PM",3.53,21.39,$0.64,0,0,0,0,0,http://wmsy.me/1smo4dX,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.24302,40.738976,http://wmsy.me/1p50CSz
Volkswagen Jetta,"August 04, 2014 at 01:23PM","August 04, 2014 at 01:33PM",3.86,20.05,$0.75,0,0,0,0,0,http://wmsy.me/1s5sHeW,-73.24302,40.738976,http://wmsy.me/1p50CSz,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 04, 2014 at 06:29PM","August 04, 2014 at 06:45PM",4.33,16.01,$1.07,0,0,0,0,0,http://wmsy.me/1omJrqi,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.3048126,40.7634264,http://wmsy.me/WXljp0
Volkswagen Jetta,"August 04, 2014 at 07:48PM","August 04, 2014 at 08:02PM",3.97,18.31,$0.86,0,0,0,0,0,http://wmsy.me/UXvPdU,-73.3048126,40.7634264,http://wmsy.me/WXljp0,-73.295182,40.805364,http://wmsy.me/1o8wPrK
Volkswagen Jetta,"August 04, 2014 at 08:04PM","August 04, 2014 at 08:46PM",37,30.58,$4.76,0,0,3,0,0,http://wmsy.me/1mh4M4U,-73.295182,40.805364,http://wmsy.me/1o8wPrK,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 05, 2014 at 08:53AM","August 05, 2014 at 09:52AM",43.15,27.87,$5.98,2,0,87,0,0,http://wmsy.me/URbJCx,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 05, 2014 at 12:33PM","August 05, 2014 at 12:35PM",0.41,13.84,$0.12,0,0,0,0,0,http://wmsy.me/O7tF8Q,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.26044,40.767229,http://wmsy.me/1oQrz8F
Volkswagen Jetta,"August 05, 2014 at 08:31PM","August 05, 2014 at 08:50PM",7.34,20.25,$1.42,0,0,0,0,0,http://wmsy.me/1s9UBpS,-73.8207691,40.7782998,http://wmsy.me/1nqk5Yr,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 06, 2014 at 06:54AM","August 06, 2014 at 08:15AM",73.17,30.35,$8.47,2,0,1606,37,0,http://wmsy.me/1kGOlny,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-74.63278,40.17992,http://wmsy.me/1eedGC5
Volkswagen Jetta,"August 06, 2014 at 08:20AM","August 06, 2014 at 08:57AM",31.19,29.7,$3.7,0,0,555,33,0,http://wmsy.me/1vav4iy,-74.63278,40.17992,http://wmsy.me/1eedGC5,-75.1334895,40.1803709,http://wmsy.me/1nrZZx8
Volkswagen Jetta,"August 06, 2014 at 09:00AM","August 06, 2014 at 09:06AM",1.45,16.28,$0.32,0,0,0,0,0,http://wmsy.me/1kGXEDS,-75.1334895,40.1803709,http://wmsy.me/1nrZZx8,-75.148939,40.1676958,http://wmsy.me/1mlZqoS
Volkswagen Jetta,"August 06, 2014 at 06:18PM","August 06, 2014 at 06:30PM",2.46,13.75,$0.62,0,0,0,0,0,http://wmsy.me/1oEkwTG,-75.148939,40.1676958,http://wmsy.me/1mlZqoS,-75.1214817,40.1558099,http://wmsy.me/1oEkv28
Volkswagen Jetta,"August 06, 2014 at 08:07PM","August 06, 2014 at 09:55PM",103.33,31.48,$11.52,0,0,1105,0,0,http://wmsy.me/1nu8ZSd,-75.1214817,40.1558099,http://wmsy.me/1oEkv28,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 07, 2014 at 09:55AM","August 07, 2014 at 09:57AM",0.28,16.84,$0.07,0,0,0,0,0,http://wmsy.me/1onbLcJ,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.264857,40.766932,http://wmsy.me/1ih2K8c
Volkswagen Jetta,"August 07, 2014 at 12:44PM","August 07, 2014 at 12:56PM",3.97,20.14,$0.78,1,0,0,0,0,http://wmsy.me/1sB0nig,-73.264857,40.766932,http://wmsy.me/1ih2K8c,-73.2285891,40.7386114,http://wmsy.me/1kLqRO5
Volkswagen Jetta,"August 07, 2014 at 01:31PM","August 07, 2014 at 01:47PM",5.21,19.43,$1.06,1,0,0,0,0,http://wmsy.me/1kLAiNw,-73.2285891,40.7386114,http://wmsy.me/1kLqRO5,-73.2414919,40.745567,http://wmsy.me/V1iCkO
Volkswagen Jetta,"August 07, 2014 at 01:50PM","August 07, 2014 at 02:01PM",4.46,23,$0.77,2,0,0,0,0,http://wmsy.me/1AXX2OV,-73.2414919,40.745567,http://wmsy.me/V1iCkO,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 07, 2014 at 07:28PM","August 07, 2014 at 08:23PM",41.92,28.2,$5.72,0,1,151,0,0,http://wmsy.me/1omdbJ2,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.923343,40.762686,http://wmsy.me/1eDquSs
Volkswagen Jetta,"August 08, 2014 at 07:39AM","August 08, 2014 at 08:35AM",43.17,29.24,$5.69,0,0,71,0,0,http://wmsy.me/1r5QdEg,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 08, 2014 at 11:45AM","August 08, 2014 at 01:01PM",48.88,26.61,$7.08,1,0,11,0,0,http://wmsy.me/1ydJgnd,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 09, 2014 at 04:44PM","August 09, 2014 at 05:09PM",9.75,19.39,$1.94,0,0,0,0,0,http://wmsy.me/V7YE7V,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.8498829,40.6979575,http://wmsy.me/V7YE7X
Volkswagen Jetta,"August 09, 2014 at 08:56PM","August 09, 2014 at 09:22PM",11.25,21.08,$2.06,3,0,0,0,0,http://wmsy.me/1sKuAeH,-73.8498829,40.6979575,http://wmsy.me/V7YE7X,-73.923478,40.762506,http://wmsy.me/1sKuxj1
Volkswagen Jetta,"August 10, 2014 at 03:42PM","August 10, 2014 at 04:12PM",9.97,18.96,$2.03,1,0,0,0,0,http://wmsy.me/1plkZe4,-73.9237615,40.7626463,http://wmsy.me/1uDugi9,-73.852062,40.696452,http://wmsy.me/1plkZe6
Volkswagen Jetta,"August 10, 2014 at 08:26PM","August 10, 2014 at 08:55PM",10.73,20.59,$2.01,0,0,0,0,0,http://wmsy.me/1ssooKM,-73.852062,40.696452,http://wmsy.me/1plkZe6,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 11, 2014 at 09:07AM","August 11, 2014 at 10:06AM",43.16,27.05,$6.13,1,0,39,1,0,http://wmsy.me/1uiayeB,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 11, 2014 at 02:50PM","August 11, 2014 at 02:53PM",0.4,9.97,$0.16,0,0,0,0,0,http://wmsy.me/1nJaA6S,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.261455,40.7681853,http://wmsy.me/XXwq1s
Volkswagen Jetta,"August 11, 2014 at 02:58PM","August 11, 2014 at 03:00PM",0.4,15.68,$0.1,0,0,0,0,0,http://wmsy.me/1nJbPD8,-73.261455,40.7681853,http://wmsy.me/XXwq1s,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 11, 2014 at 06:13PM","August 11, 2014 at 07:11PM",41.32,27.28,$5.82,1,0,305,20,0,http://wmsy.me/VgNLQZ,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9201809,40.7435042,http://wmsy.me/1oEMXl8
Volkswagen Jetta,"August 11, 2014 at 09:15PM","August 11, 2014 at 09:28PM",2.18,12.57,$0.67,0,0,0,0,0,http://wmsy.me/1kXYv3e,-73.9201809,40.7435042,http://wmsy.me/1oEMXl8,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 12, 2014 at 08:42PM","August 12, 2014 at 08:45PM",0.14,5.12,$0.09,0,0,0,0,0,http://wmsy.me/1sWlhID,-74.245538,40.92599,http://wmsy.me/1BcHjM0,-74.246266,40.925369,http://wmsy.me/1sWlhIH
Volkswagen Jetta,"August 12, 2014 at 08:45PM","August 12, 2014 at 09:26PM",30.43,27.6,$3.79,0,0,58,0,0,http://wmsy.me/1nNkCnq,-74.246266,40.925369,http://wmsy.me/1sWlhIH,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 13, 2014 at 06:53AM","August 13, 2014 at 06:55AM",0.11,4.02,$0.11,0,0,0,0,0,http://wmsy.me/1sBAaT7,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.9250191,40.7616928,http://wmsy.me/1sBAaTb
Volkswagen Jetta,"August 13, 2014 at 07:01AM","August 13, 2014 at 07:48AM",28.89,25.6,$3.82,1,0,0,0,0,http://wmsy.me/1vH3eL3,-73.9250191,40.7616928,http://wmsy.me/1sBAaTb,-74.2424319,40.910263,http://wmsy.me/1vH3eL5
Volkswagen Jetta,"August 13, 2014 at 01:37PM","August 13, 2014 at 02:18PM",27.91,26.79,$3.53,1,0,54,6,0,http://wmsy.me/1BeDSob,-74.2424319,40.910263,http://wmsy.me/1vH3eL5,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
Volkswagen Jetta,"August 14, 2014 at 09:13AM","August 14, 2014 at 10:13AM",43.19,28.12,$5.87,2,0,117,11,0,http://wmsy.me/1vMIr8Q,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI
Volkswagen Jetta,"August 14, 2014 at 06:38PM","August 14, 2014 at 07:53PM",45.75,25.91,$6.74,2,0,70,6,0,http://wmsy.me/1oT7T82,-73.2656957,40.7668752,http://wmsy.me/1ifLEaI,-73.9236762,40.7628992,http://wmsy.me/1jeHfiE
